PRODUCT,CONTENT_BRAND_NAME,GENRE,SHOW_TITLE
Peacock,KAMR,NEWS,MEET THE PRESS
Peacock,Disney,COM,NEW GIRL
Peacock,WCAU,NEWS,MEET THE PRESS
Peacock,KSBW,MUSIC,THE VOICE
nbc.com,E!,COM,MODERN FAMILY
Peacock,WEAU,TALK,THE KELLY CLARKSON SHOW
Peacock,KOMU,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Bravo App,MSNBC,NEWS,ANDREA MITCHELL REPORTS
Peacock,KTVZ,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Peacock,Sony,COM,EVERYBODY HATES CHRIS
Oxygen App,Bravo,REAL,SUMMER HOUSE: MARTHA'S VINEYARD
Peacock,E!,REAL,KEEPING UP WITH THE KARDASHIANS
Peacock,REELZ,REAL,ON PATROL: FIRST SHIFT
Peacock,WLWT,MUSIC,THE VOICE
Peacock,WKTV,MUSIC,THE VOICE
Peacock,KFOR,COM,NIGHT COURT
Peacock,WNDU,MUSIC,THE VOICE
usanetwork.com,MSNBC,NEWS,THE REIDOUT
Peacock,WCSH,NEWS,MEET THE PRESS
nbc.com,Bravo,REAL,SOUTHERN CHARM
NBC App,NBC News,NEWS,NBC NEWS NOW
Peacock,WWBT,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Peacock,KCEN,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
NBC App,Syfy,SCIFI,RESIDENT ALIEN
NBC App,Bravo,REAL,BELOW DECK MEDITERRANEAN
Peacock,KNPG,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Peacock,WLIO,MUSIC,THE VOICE
Peacock,KVLY,TALK,THE KELLY CLARKSON SHOW
Peacock,WVLA,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Peacock,WBGH,TALK,THE TONIGHT SHOW STARRING JIMMY FALLON
Bravo App,Syfy,DRAMA,CHUCKY
nbc.com,Bravo,REAL,BELOW DECK SAILING YACHT
Bravo App,Bravo,REAL,VANDERPUMP RULES
Bravo App,Bravo,REAL,THE REAL HOUSEWIVES OF BEVERLY HILLS
bravotv.com,Bravo,REAL,THE REAL HOUSEWIVES OF ORANGE COUNTY
Peacock,KVLY,MUSIC,THE VOICE
Peacock,WLUC,MUSIC,THE VOICE
Peacock,WPTV,MUSIC,THE VOICE
Peacock,KAMR,TALK,THE KELLY CLARKSON SHOW
USA App,Bravo,REAL,THE REAL HOUSEWIVES OF MIAMI
Peacock,KPNX,NEWS,MEET THE PRESS
Syfy App,Bravo,REAL,VANDERPUMP RULES
NBC Sports App TVE,Telemundo,DRAMA,CASO CERRADO
NBC Sports App TVE,USA,SPORT,WWE NXT
