ID,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,product_category,customer_segment
461089,male,no,20,no,marketing,0.0,low,3,luxury,truck
466866,male,yes,27,no,entertainment,14.0,average,2,sports,sedan
467781,male,yes,27,yes,healthcare,1.0,high,2,sports,suv
467867,female,no,18,no,healthcare,0.0,low,4,electric,suv
459309,female,yes,41,yes,artist,9.0,high,2,mid-range,truck
465040,male,yes,67,no,lawyer,1.0,average,2,sports,sedan
462387,female,yes,28,yes,artist,0.0,low,2,commercial,sedan
463646,male,yes,45,no,artist,1.0,average,4,sports,truck
462810,male,yes,36,no,executive,8.0,high,4,sports,hatchback
463999,female,no,33,no,engineer,1.0,low,3,sports,hatchback
461785,female,yes,87,yes,artist,1.0,average,2,sports,hatchback
461238,female,yes,52,yes,artist,3.0,low,1,sports,sedan
464200,female,no,32,no,healthcare,1.0,low,3,sports,suv
465819,female,no,42,yes,engineer,1.0,low,7,electric,sedan
462018,male,no,22,no,healthcare,8.0,low,5,mid-range,suv
459275,female,no,18,no,doctor,2.0,low,4,sports,suv
461498,female,no,26,no,doctor,1.0,low,4,mid-range,suv
461894,female,yes,66,yes,artist,0.0,average,2,sports,hatchback
461176,female,yes,66,no,engineer,6.0,average,4,hybrid,truck
460759,male,yes,69,no,lawyer,1.0,low,2,economy,truck
463928,male,yes,55,yes,artist,1.0,low,2,sports,sedan
465753,female,yes,49,yes,artist,6.0,low,2,sports,hatchback
467354,male,yes,61,yes,doctor,3.0,low,2,sports,sedan
467326,female,no,47,yes,artist,0.0,low,1,economy,hatchback
461331,male,yes,59,yes,executive,0.0,high,5,sports,hatchback
462744,male,yes,38,yes,artist,3.0,average,4,sports,truck
461436,male,yes,55,yes,artist,8.0,average,2,mid-range,hatchback
463057,female,no,25,no,homemaker,1.0,low,1,mid-range,suv
467609,male,no,36,no,artist,2.0,low,4,sports,sedan
466451,male,yes,41,yes,entertainment,0.0,low,1,sports,sedan
463680,female,no,39,no,engineer,1.0,low,3,luxury,sedan
463589,female,no,20,no,healthcare,1.0,low,3,sports,suv
460459,female,no,33,no,engineer,0.0,low,5,luxury,suv
459128,female,yes,78,no,lawyer,0.0,high,3,sports,truck
464957,female,yes,87,no,lawyer,0.0,low,1,electric,sedan
464835,male,no,19,no,healthcare,1.0,low,6,electric,suv
466210,female,yes,60,yes,artist,1.0,high,4,sports,hatchback
462351,male,yes,77,no,lawyer,1.0,high,2,sports,hatchback
460015,female,yes,43,no,entertainment,5.0,low,1,luxury,suv
463355,female,yes,51,yes,artist,6.0,average,3,sports,hatchback
465354,male,no,18,no,doctor,0.0,low,5,mid-range,hatchback
464373,female,no,46,yes,artist,0.0,low,2,sports,truck
459611,female,no,20,no,healthcare,1.0,low,5,sports,suv
466487,female,no,27,yes,healthcare,0.0,low,5,electric,sedan
462166,male,yes,26,yes,artist,0.0,low,2,economy,hatchback
461056,female,yes,57,yes,artist,0.0,high,3,luxury,hatchback
461488,male,yes,53,yes,artist,6.0,average,2,sports,hatchback
465745,male,yes,38,yes,artist,2.0,low,2,sports,hatchback
464415,male,yes,41,no,doctor,1.0,low,3,sports,sedan
462727,female,yes,81,no,lawyer,0.0,high,2,sports,sedan
463268,female,yes,38,no,engineer,0.0,low,3,electric,sedan
462085,female,no,30,yes,healthcare,0.0,low,1,sports,suv
465226,male,yes,37,no,entertainment,2.0,low,3,sports,sedan
461465,male,yes,28,yes,artist,9.0,average,2,sports,sedan
461409,male,yes,43,no,artist,1.0,high,3,sports,truck
467791,male,no,21,no,doctor,0.0,low,5,commercial,suv
463761,male,yes,33,yes,artist,1.0,average,3,sports,sedan
466098,male,yes,78,yes,lawyer,1.0,high,2,sports,sedan
465783,male,no,23,no,healthcare,1.0,low,5,luxury,suv
467796,female,no,27,no,healthcare,9.0,low,2,sports,sedan
464859,female,yes,45,yes,artist,1.0,average,3,sports,truck
467386,male,no,31,no,doctor,0.0,low,1,sports,suv
461984,male,yes,42,yes,artist,2.0,average,2,sports,hatchback
467205,female,no,37,yes,healthcare,1.0,low,3,sports,hatchback
464525,male,no,33,yes,entertainment,9.0,low,2,sports,suv
467103,male,no,32,yes,healthcare,1.0,low,3,sports,sedan
461067,male,no,21,no,healthcare,1.0,low,3,luxury,suv
462569,female,no,32,no,doctor,7.0,low,4,luxury,suv
462069,male,yes,36,yes,artist,0.0,average,2,sports,truck
465614,male,yes,43,yes,artist,9.0,low,2,sports,hatchback
460252,male,yes,41,yes,artist,0.0,low,2,sports,sedan
466603,male,yes,41,yes,engineer,1.0,average,2,sports,hatchback
462884,female,yes,55,no,artist,1.0,low,2,luxury,truck
462418,male,yes,61,no,engineer,9.0,average,4,sports,hatchback
465699,female,no,38,no,artist,13.0,low,2,electric,suv
466488,male,yes,62,yes,entertainment,0.0,average,6,sports,hatchback
462783,female,no,33,no,marketing,0.0,low,4,luxury,suv
467063,male,yes,53,yes,entertainment,1.0,average,2,sports,truck
461919,male,no,38,yes,doctor,0.0,low,3,sports,sedan
461844,male,yes,51,no,artist,2.0,average,4,commercial,hatchback
464981,male,yes,45,yes,artist,0.0,average,4,sports,hatchback
466034,female,yes,71,no,engineer,2.0,low,1,sports,truck
461078,female,no,26,no,homemaker,0.0,low,6,luxury,sedan
465664,female,yes,84,yes,lawyer,1.0,low,1,sports,sedan
467037,male,yes,56,no,lawyer,0.0,high,2,sports,hatchback
465474,male,no,27,no,marketing,8.0,low,4,electric,suv
459158,male,no,36,no,engineer,3.0,low,3,sports,suv
461545,female,yes,70,yes,artist,1.0,low,3,commercial,truck
464397,female,yes,40,yes,engineer,0.0,average,2,sports,hatchback
464003,male,no,22,no,healthcare,0.0,low,4,mid-range,suv
466221,male,yes,48,yes,artist,4.0,low,1,sports,truck
465172,female,yes,41,yes,artist,9.0,average,2,sports,hatchback
460621,male,yes,77,yes,lawyer,0.0,low,2,luxury,hatchback
467702,male,yes,72,yes,artist,6.0,low,1,sports,suv
461036,female,no,21,no,healthcare,1.0,low,3,luxury,suv
460376,female,no,29,yes,healthcare,3.0,low,4,mid-range,hatchback
462595,female,no,29,yes,artist,7.0,low,7,electric,suv
461195,male,no,18,no,healthcare,0.0,low,2,electric,suv
466353,female,yes,38,yes,engineer,0.0,average,2,sports,truck
466464,female,yes,48,yes,homemaker,3.0,average,2,luxury,truck
466287,female,yes,48,yes,doctor,1.0,average,2,mid-range,sedan
462035,female,no,37,yes,artist,3.0,low,1,sports,hatchback
463082,male,no,32,yes,healthcare,9.0,low,5,sports,suv
463600,male,no,33,no,healthcare,3.0,low,5,mid-range,truck
465812,male,yes,47,no,artist,0.0,average,5,electric,sedan
465048,male,yes,63,yes,artist,1.0,average,3,electric,hatchback
460025,female,no,26,yes,healthcare,5.0,low,2,sports,suv
466764,male,yes,65,yes,lawyer,11.0,high,2,sports,hatchback
462125,male,yes,22,no,healthcare,1.0,average,4,commercial,suv
459551,female,yes,42,no,engineer,4.0,low,1,sports,truck
467152,male,yes,43,no,artist,8.0,low,1,sports,sedan
466420,male,no,27,yes,artist,5.0,low,4,luxury,truck
460051,male,no,42,yes,artist,7.0,low,1,sports,sedan
463144,male,yes,45,yes,executive,1.0,high,3,sports,hatchback
465438,male,no,33,yes,doctor,9.0,low,6,electric,suv
460438,male,yes,58,no,executive,0.0,high,4,luxury,truck
459032,male,no,21,no,doctor,0.0,low,3,sports,sedan
461199,female,no,85,yes,homemaker,4.0,low,1,sports,suv
462061,male,no,41,no,doctor,1.0,low,3,sports,truck
466119,female,yes,57,no,engineer,0.0,low,1,luxury,truck
460952,male,yes,38,no,doctor,0.0,average,5,sports,sedan
459024,male,yes,50,yes,artist,0.0,average,5,sports,hatchback
464010,male,no,33,no,healthcare,1.0,low,4,sports,hatchback
459189,male,no,26,no,healthcare,1.0,low,6,sports,hatchback
466972,male,yes,25,yes,artist,12.0,low,2,sports,sedan
467072,male,yes,63,no,executive,1.0,high,3,sports,hatchback
460437,female,no,26,yes,artist,9.0,low,1,sports,sedan
463830,female,no,30,yes,engineer,3.0,low,3,sports,suv
463475,female,yes,36,yes,doctor,0.0,low,1,sports,truck
462237,female,no,22,no,healthcare,1.0,low,9,electric,suv
460184,male,no,27,no,doctor,9.0,low,4,sports,suv
461287,male,yes,42,yes,executive,1.0,high,5,sports,truck
462039,male,no,21,no,healthcare,1.0,low,2,mid-range,suv
467482,male,yes,38,yes,executive,0.0,high,3,sports,hatchback
459081,male,yes,63,yes,artist,0.0,average,4,sports,hatchback
460711,female,no,25,yes,engineer,8.0,low,3,sports,suv
462984,female,yes,69,yes,artist,1.0,high,2,sports,truck
459447,male,yes,53,yes,artist,9.0,low,1,sports,truck
466008,male,yes,36,yes,artist,1.0,low,2,sports,hatchback
467567,male,no,27,yes,healthcare,1.0,low,5,sports,suv
462836,male,no,19,no,healthcare,1.0,low,3,sports,suv
459580,female,no,51,yes,lawyer,6.0,low,1,sports,truck
460160,male,no,43,yes,entertainment,5.0,low,1,luxury,suv
460808,male,no,42,yes,artist,1.0,low,1,sports,truck
467199,male,no,37,yes,artist,7.0,low,2,sports,sedan
466939,male,yes,66,no,lawyer,0.0,high,2,sports,truck
461796,male,yes,39,yes,artist,1.0,average,2,economy,sedan
464686,female,no,21,no,entertainment,5.0,low,5,electric,suv
460843,male,no,21,no,healthcare,1.0,low,4,sports,suv
460370,female,yes,28,yes,executive,8.0,high,2,sports,hatchback
465059,male,yes,56,yes,artist,0.0,average,4,sports,hatchback
465925,male,no,26,yes,healthcare,1.0,low,1,sports,suv
464828,male,no,18,no,healthcare,8.0,low,6,electric,suv
462230,male,no,23,no,healthcare,1.0,low,8,electric,suv
466154,female,yes,45,yes,artist,1.0,average,5,luxury,truck
462197,female,yes,65,no,engineer,1.0,average,3,electric,sedan
461692,female,yes,87,no,artist,0.0,low,1,sports,sedan
462019,female,yes,56,yes,artist,5.0,average,4,sports,hatchback
460763,male,no,47,yes,artist,1.0,low,2,sports,truck
465740,female,no,68,yes,doctor,1.0,low,1,sports,sedan
460865,male,no,18,no,healthcare,1.0,low,3,electric,suv
459991,male,yes,40,yes,artist,6.0,low,1,sports,sedan
463564,female,yes,41,yes,doctor,0.0,low,1,sports,truck
463749,male,no,23,no,healthcare,1.0,low,4,sports,suv
464037,male,no,35,yes,artist,9.0,low,1,sports,truck
459180,male,yes,66,yes,executive,1.0,high,2,sports,hatchback
460901,male,no,22,no,doctor,8.0,low,3,sports,suv
465312,male,no,23,no,healthcare,0.0,low,4,sports,suv
466585,male,no,18,no,marketing,1.0,low,4,economy,suv
460444,male,yes,60,no,artist,0.0,low,1,sports,truck
462209,female,yes,40,no,artist,0.0,low,1,electric,suv
464132,male,no,28,no,entertainment,1.0,low,2,sports,suv
467601,male,yes,42,no,artist,6.0,low,2,sports,truck
464458,male,no,46,yes,artist,1.0,low,2,sports,truck
466346,female,no,23,no,healthcare,9.0,low,4,electric,suv
465471,male,yes,43,yes,artist,0.0,low,1,sports,truck
460179,female,no,20,no,entertainment,0.0,low,6,mid-range,truck
459801,female,no,27,yes,engineer,4.0,low,2,sports,suv
461719,male,yes,82,yes,lawyer,0.0,low,1,sports,suv
460831,male,no,21,no,healthcare,0.0,low,4,sports,suv
464974,male,yes,60,no,artist,0.0,average,2,electric,truck
465344,female,yes,71,yes,lawyer,0.0,high,2,sports,hatchback
460398,female,no,39,yes,entertainment,7.0,low,1,sports,sedan
459725,female,yes,35,yes,artist,1.0,low,2,sports,truck
466580,male,no,19,no,healthcare,1.0,low,4,commercial,suv
464207,male,no,53,yes,artist,0.0,low,1,sports,sedan
461281,male,no,23,no,healthcare,4.0,low,9,mid-range,suv
463360,female,yes,50,yes,artist,4.0,low,1,sports,truck
461622,male,yes,35,yes,executive,4.0,high,4,sports,hatchback
462911,male,yes,32,yes,doctor,11.0,average,2,sports,sedan
463963,female,yes,33,no,engineer,5.0,high,3,sports,suv
467297,female,yes,53,yes,artist,1.0,average,3,sports,hatchback
461744,male,yes,47,yes,artist,0.0,average,4,sports,truck
464696,female,no,37,yes,engineer,0.0,low,1,electric,sedan
460929,male,yes,50,yes,artist,0.0,average,4,sports,hatchback
462840,female,no,23,no,healthcare,9.0,low,3,sports,suv
460251,female,no,30,yes,entertainment,9.0,low,1,sports,suv
465476,female,no,28,no,healthcare,3.0,low,2,sports,sedan
461534,male,yes,39,yes,artist,1.0,low,1,sports,truck
465097,male,yes,81,no,lawyer,1.0,high,2,sports,sedan
464391,female,yes,65,no,engineer,0.0,average,2,sports,truck
460833,male,yes,30,yes,healthcare,0.0,low,2,sports,sedan
464425,male,no,40,yes,artist,8.0,low,1,sports,truck
462231,male,no,28,yes,artist,4.0,low,6,electric,truck
464688,male,yes,28,yes,doctor,0.0,low,9,electric,suv
466141,female,yes,60,yes,homemaker,1.0,low,4,sports,hatchback
464435,male,yes,48,yes,entertainment,1.0,low,3,sports,sedan
467824,male,yes,70,yes,lawyer,3.0,low,1,sports,suv
459670,female,yes,39,yes,entertainment,7.0,average,2,sports,truck
462515,male,yes,42,no,doctor,5.0,average,5,sports,truck
461604,male,yes,38,no,entertainment,1.0,average,2,sports,truck
462472,male,no,35,yes,artist,0.0,low,1,sports,hatchback
465149,male,yes,43,yes,entertainment,1.0,average,3,sports,truck
459673,female,yes,83,yes,lawyer,1.0,low,1,sports,truck
465507,male,yes,43,yes,artist,8.0,low,1,sports,truck
467393,female,yes,46,yes,artist,0.0,average,4,sports,hatchback
460713,male,yes,50,yes,doctor,0.0,average,3,sports,truck
465366,female,no,38,yes,artist,8.0,low,1,sports,truck
465073,male,yes,69,no,executive,1.0,high,2,sports,hatchback
464626,female,yes,38,yes,artist,1.0,average,2,sports,hatchback
465450,female,no,26,yes,healthcare,0.0,low,3,sports,suv
461157,male,no,37,no,healthcare,0.0,low,5,luxury,sedan
465032,male,yes,72,yes,executive,0.0,high,2,sports,hatchback
460965,male,yes,52,yes,artist,1.0,average,4,sports,truck
466166,male,yes,85,yes,lawyer,1.0,high,2,electric,sedan
460131,female,no,29,yes,healthcare,6.0,low,3,sports,suv
465577,male,no,26,no,healthcare,0.0,low,4,luxury,hatchback
463334,female,no,33,yes,doctor,0.0,low,6,electric,hatchback
462100,female,no,40,yes,healthcare,0.0,low,1,mid-range,suv
467734,male,yes,79,yes,lawyer,2.0,high,2,sports,truck
465932,male,no,35,no,artist,1.0,low,1,commercial,sedan
460377,female,yes,68,yes,lawyer,0.0,low,1,sports,hatchback
466288,male,yes,36,yes,artist,7.0,average,5,mid-range,truck
459161,male,yes,51,yes,executive,3.0,high,5,sports,hatchback
466959,male,yes,25,yes,artist,8.0,low,4,sports,suv
463747,female,yes,35,yes,artist,0.0,average,2,sports,hatchback
460259,male,no,21,no,healthcare,1.0,low,4,mid-range,suv
464494,female,yes,55,yes,artist,1.0,average,4,luxury,hatchback
466722,male,yes,35,no,executive,1.0,high,3,sports,hatchback
460561,female,no,39,no,engineer,6.0,low,1,luxury,hatchback
461522,male,yes,83,no,executive,1.0,high,2,sports,suv
459039,male,yes,45,yes,artist,1.0,average,2,sports,hatchback
459452,male,yes,40,yes,artist,9.0,low,2,sports,hatchback
461713,female,no,27,yes,artist,1.0,low,5,sports,hatchback
461567,male,yes,51,no,entertainment,7.0,average,3,sports,hatchback
461495,male,yes,35,yes,artist,1.0,average,3,sports,truck
461781,male,yes,57,yes,artist,0.0,low,2,sports,hatchback
462126,male,yes,20,no,healthcare,1.0,average,4,commercial,suv
461247,female,no,49,yes,artist,4.0,low,1,sports,sedan
461620,male,no,52,yes,entertainment,1.0,low,2,sports,truck
463286,male,yes,35,yes,artist,1.0,average,3,sports,hatchback
466553,male,yes,39,yes,healthcare,1.0,low,3,sports,suv
466239,male,yes,69,yes,executive,0.0,low,2,electric,truck
462393,female,no,26,yes,entertainment,6.0,low,2,sports,suv
465502,male,yes,36,yes,artist,8.0,low,4,electric,suv
459337,female,yes,25,yes,engineer,6.0,average,2,sports,sedan
466934,female,yes,60,yes,artist,0.0,low,1,sports,truck
467965,female,no,37,yes,healthcare,1.0,low,2,sports,sedan
465840,female,no,42,no,artist,0.0,low,1,hybrid,suv
465689,male,no,22,no,healthcare,9.0,low,4,luxury,suv
462982,male,yes,41,no,doctor,2.0,average,4,sports,sedan
464262,male,yes,75,no,executive,0.0,low,1,sports,suv
461687,female,yes,77,yes,artist,0.0,high,2,sports,truck
464499,male,yes,43,yes,executive,1.0,high,4,sports,truck
467778,female,no,31,yes,healthcare,8.0,low,4,sports,hatchback
466280,male,no,33,no,doctor,1.0,low,2,luxury,truck
463523,male,yes,60,yes,executive,1.0,high,4,sports,truck
462937,female,yes,61,yes,artist,1.0,low,2,sports,hatchback
460649,female,no,29,no,homemaker,8.0,low,1,electric,suv
460911,male,no,25,yes,healthcare,1.0,low,4,sports,suv
462269,male,yes,83,yes,artist,2.0,high,2,sports,sedan
459279,female,no,38,yes,artist,7.0,low,1,sports,hatchback
461566,male,no,28,yes,artist,0.0,low,4,commercial,hatchback
462324,male,yes,65,yes,entertainment,0.0,high,2,sports,sedan
463253,female,yes,61,yes,doctor,0.0,average,4,commercial,truck
464667,female,yes,51,no,engineer,4.0,low,2,electric,suv
462606,male,yes,36,no,executive,2.0,high,3,electric,suv
466961,female,yes,55,yes,artist,2.0,average,2,sports,hatchback
459585,female,yes,46,yes,artist,0.0,average,4,sports,sedan
459304,female,yes,43,yes,artist,8.0,average,2,sports,truck
462523,male,yes,57,no,doctor,4.0,low,3,electric,truck
464805,male,yes,35,no,doctor,0.0,low,1,electric,sedan
465036,male,yes,65,yes,artist,0.0,average,2,sports,hatchback
467953,female,yes,37,yes,artist,0.0,low,3,sports,sedan
464381,male,yes,35,yes,artist,4.0,average,2,sports,sedan
466115,male,yes,37,no,executive,1.0,low,2,sports,sedan
467606,male,yes,38,yes,executive,0.0,average,3,sports,truck
466340,male,no,19,no,healthcare,1.0,low,3,electric,suv
459916,male,no,36,yes,artist,0.0,low,1,luxury,truck
462341,male,yes,61,yes,artist,2.0,average,2,sports,hatchback
467613,male,yes,53,no,artist,1.0,average,6,sports,sedan
462706,male,yes,45,yes,artist,0.0,low,1,sports,hatchback
466393,female,yes,42,no,entertainment,1.0,low,6,luxury,truck
461296,female,yes,83,yes,lawyer,0.0,high,2,sports,hatchback
463987,female,no,36,yes,artist,0.0,low,1,sports,truck
463073,male,yes,42,yes,artist,1.0,average,3,sports,hatchback
466539,female,yes,80,no,lawyer,1.0,high,2,sports,hatchback
463311,female,no,18,no,healthcare,0.0,low,5,luxury,suv
461960,male,yes,57,yes,entertainment,0.0,low,2,sports,sedan
461848,male,no,36,no,marketing,0.0,low,2,sports,suv
461963,female,no,43,yes,artist,8.0,low,1,sports,sedan
465477,male,no,31,no,healthcare,1.0,low,3,mid-range,truck
466472,male,no,38,yes,doctor,4.0,low,1,mid-range,truck
467727,male,yes,45,yes,artist,7.0,high,4,luxury,sedan
459341,male,yes,72,yes,lawyer,0.0,high,2,sports,hatchback
466486,female,yes,43,yes,doctor,9.0,low,2,electric,sedan
460284,female,no,29,yes,entertainment,8.0,low,2,sports,sedan
463704,male,no,45,yes,artist,1.0,low,2,sports,sedan
467061,female,no,29,yes,homemaker,13.0,low,1,sports,sedan
464545,male,no,43,yes,artist,7.0,low,3,sports,sedan
464239,female,yes,42,no,artist,0.0,average,3,sports,sedan
464996,male,yes,47,no,entertainment,9.0,average,6,sports,hatchback
461339,male,no,26,yes,healthcare,1.0,low,3,sports,truck
461581,female,yes,60,yes,lawyer,1.0,high,3,sports,hatchback
460623,male,yes,41,yes,executive,5.0,low,2,economy,sedan
467407,male,no,27,yes,artist,7.0,low,3,sports,suv
460055,female,no,46,yes,artist,8.0,low,1,sports,hatchback
467032,female,no,25,yes,artist,2.0,low,2,sports,sedan
467225,female,no,22,no,healthcare,1.0,low,3,sports,suv
466509,male,yes,56,no,executive,1.0,average,3,sports,truck
463087,female,yes,35,yes,homemaker,9.0,average,2,electric,truck
459535,male,yes,50,yes,artist,8.0,average,2,sports,hatchback
463636,male,no,33,no,doctor,1.0,low,6,electric,sedan
466717,female,yes,69,no,entertainment,1.0,low,2,luxury,truck
466731,female,yes,38,yes,engineer,4.0,low,2,electric,sedan
466201,male,yes,42,yes,doctor,1.0,average,5,electric,hatchback
467729,male,yes,61,yes,entertainment,3.0,average,6,sports,truck
460234,female,no,20,no,healthcare,4.0,low,6,mid-range,suv
464342,female,yes,46,yes,engineer,1.0,average,2,sports,hatchback
460915,male,yes,40,no,entertainment,5.0,low,4,luxury,suv
466002,male,yes,51,yes,doctor,1.0,high,2,luxury,hatchback
459641,female,yes,58,yes,artist,4.0,average,5,sports,hatchback
463995,female,no,33,yes,healthcare,1.0,low,5,sports,hatchback
463903,male,no,26,no,entertainment,0.0,low,2,sports,sedan
466378,male,yes,58,no,executive,4.0,high,3,sports,hatchback
459270,male,yes,65,yes,homemaker,0.0,high,2,sports,sedan
461257,male,yes,41,yes,engineer,1.0,average,2,electric,hatchback
461667,male,yes,42,yes,doctor,0.0,average,2,sports,hatchback
465214,male,yes,25,no,engineer,14.0,low,1,sports,suv
461212,female,no,30,no,homemaker,10.0,low,6,sports,suv
461697,male,yes,79,no,lawyer,1.0,low,1,sports,suv
459913,female,yes,51,no,healthcare,0.0,high,3,electric,suv
461288,male,no,26,yes,doctor,1.0,low,4,sports,hatchback
465669,female,yes,37,no,entertainment,2.0,average,4,electric,sedan
460934,female,no,25,no,doctor,0.0,low,2,sports,suv
466785,male,no,41,yes,marketing,0.0,low,2,sports,suv
465034,female,yes,83,yes,executive,1.0,high,3,sports,sedan
463947,male,yes,35,yes,entertainment,0.0,average,3,sports,hatchback
465785,male,no,21,no,healthcare,3.0,low,7,electric,suv
462856,female,no,28,yes,engineer,0.0,low,3,sports,suv
459898,male,yes,45,yes,artist,0.0,average,2,sports,hatchback
463790,male,yes,51,no,executive,0.0,low,4,electric,truck
465487,male,no,25,yes,entertainment,1.0,low,3,sports,sedan
465147,male,no,29,yes,healthcare,2.0,low,3,sports,hatchback
463405,male,yes,45,no,marketing,1.0,low,2,luxury,suv
464771,female,yes,47,no,engineer,8.0,average,5,electric,truck
459152,female,no,40,yes,artist,8.0,low,2,sports,truck
464605,female,yes,65,yes,lawyer,1.0,low,1,sports,sedan
466481,male,no,40,yes,artist,2.0,low,1,luxury,truck
462097,male,yes,42,yes,doctor,8.0,average,2,mid-range,truck
460636,male,yes,45,yes,artist,2.0,average,3,luxury,suv
463174,female,yes,58,yes,engineer,1.0,low,1,luxury,sedan
463239,female,no,30,no,doctor,1.0,low,3,mid-range,suv
460081,male,yes,35,yes,artist,10.0,high,2,sports,truck
466891,female,yes,53,no,homemaker,9.0,low,1,sports,sedan
463519,female,yes,58,yes,artist,0.0,average,2,sports,hatchback
467632,female,yes,88,yes,artist,1.0,high,2,sports,hatchback
465339,female,no,27,no,marketing,0.0,low,3,mid-range,hatchback
467611,male,no,39,yes,artist,9.0,low,1,sports,sedan
465481,female,no,28,no,artist,1.0,low,4,electric,truck
459095,male,yes,35,no,entertainment,9.0,low,3,economy,sedan
464896,male,yes,76,no,executive,1.0,high,2,electric,sedan
460414,female,no,33,yes,healthcare,0.0,low,1,sports,suv
461420,female,yes,59,yes,doctor,5.0,low,2,sports,sedan
463375,female,yes,45,yes,doctor,0.0,low,1,electric,truck
463796,female,no,33,no,engineer,1.0,low,3,sports,suv
459236,female,yes,86,no,lawyer,0.0,high,2,sports,truck
466576,female,no,20,no,healthcare,0.0,low,4,sports,suv
462012,female,no,25,no,healthcare,0.0,low,8,commercial,truck
462533,female,no,33,yes,entertainment,0.0,low,3,sports,sedan
460171,female,yes,62,yes,artist,0.0,high,2,sports,hatchback
466385,female,yes,55,yes,artist,4.0,average,4,commercial,hatchback
465418,male,no,39,yes,artist,0.0,low,1,economy,sedan
464411,male,no,30,yes,healthcare,3.0,low,6,commercial,suv
463254,female,yes,37,no,executive,0.0,high,2,economy,sedan
461456,female,no,40,no,marketing,0.0,low,1,sports,sedan
461557,male,no,38,yes,artist,6.0,low,4,mid-range,sedan
462946,male,yes,52,no,artist,1.0,low,2,sports,sedan
463616,female,yes,48,no,engineer,1.0,average,5,luxury,truck
462593,female,yes,60,no,engineer,1.0,average,5,electric,truck
464693,female,no,36,yes,engineer,9.0,low,1,electric,sedan
459618,male,yes,59,yes,doctor,0.0,average,2,electric,hatchback
466494,male,yes,71,no,entertainment,0.0,average,3,sports,sedan
462432,male,yes,37,yes,executive,1.0,average,2,sports,truck
464268,female,no,51,yes,artist,0.0,low,1,sports,sedan
461305,male,no,22,no,healthcare,1.0,low,3,sports,suv
462006,male,yes,28,yes,artist,1.0,average,2,sports,truck
463917,female,no,22,no,healthcare,1.0,low,8,electric,suv
463979,female,yes,48,yes,homemaker,1.0,high,2,mid-range,hatchback
465780,female,no,23,no,healthcare,1.0,low,4,sports,suv
464795,female,no,31,no,engineer,1.0,low,8,electric,sedan
467596,male,yes,37,no,artist,1.0,low,5,luxury,hatchback
459250,male,yes,50,yes,doctor,1.0,average,4,sports,hatchback
460468,female,no,50,yes,executive,1.0,low,1,sports,sedan
466131,female,no,43,yes,artist,1.0,low,1,sports,suv
461311,male,no,20,no,marketing,0.0,low,4,sports,hatchback
464067,female,no,28,yes,entertainment,0.0,low,4,mid-range,truck
462299,female,no,33,no,healthcare,7.0,low,6,sports,hatchback
466165,female,no,49,yes,artist,0.0,low,1,mid-range,truck
460237,female,no,40,yes,healthcare,9.0,low,1,electric,suv
459087,female,no,21,no,doctor,0.0,low,3,sports,hatchback
464971,female,yes,36,no,engineer,1.0,low,5,electric,sedan
460472,male,yes,49,no,doctor,1.0,average,3,electric,sedan
461145,female,yes,36,yes,entertainment,0.0,low,2,luxury,sedan
465960,female,no,32,yes,marketing,8.0,low,1,sports,suv
462561,female,yes,48,yes,artist,4.0,average,2,sports,hatchback
466015,male,yes,69,no,entertainment,3.0,low,8,sports,sedan
463196,female,yes,67,yes,engineer,1.0,low,1,sports,sedan
463598,female,yes,32,no,engineer,3.0,low,2,sports,hatchback
461988,male,yes,36,no,engineer,0.0,average,2,sports,truck
461635,male,yes,43,yes,executive,6.0,high,3,sports,hatchback
464687,male,yes,36,yes,artist,9.0,average,5,electric,suv
459685,male,yes,36,yes,artist,0.0,average,2,commercial,hatchback
466617,female,no,23,no,healthcare,4.0,low,3,sports,suv
465973,female,yes,50,yes,artist,8.0,average,2,sports,truck
459312,male,no,22,no,healthcare,1.0,low,4,electric,suv
467863,female,yes,35,yes,doctor,0.0,average,3,sports,hatchback
461659,female,yes,52,yes,artist,0.0,average,2,sports,hatchback
466272,female,yes,68,yes,lawyer,0.0,average,3,sports,hatchback
459292,male,no,46,yes,artist,1.0,low,2,sports,hatchback
463710,male,no,49,yes,entertainment,0.0,low,1,mid-range,truck
463856,male,yes,37,yes,artist,0.0,average,2,electric,hatchback
467545,male,yes,53,yes,artist,9.0,average,2,sports,truck
466027,female,yes,70,no,engineer,7.0,low,1,luxury,truck
460409,female,no,43,yes,artist,8.0,low,4,sports,suv
465342,male,yes,83,yes,executive,0.0,high,2,sports,sedan
460249,female,no,25,yes,entertainment,9.0,low,2,sports,sedan
464231,male,yes,45,yes,artist,0.0,average,4,sports,hatchback
461676,female,no,29,yes,engineer,1.0,low,1,sports,sedan
467597,female,yes,65,yes,lawyer,0.0,low,1,sports,sedan
459256,female,yes,46,yes,artist,0.0,high,4,sports,truck
459962,male,yes,59,yes,artist,8.0,low,1,sports,truck
463546,female,no,30,yes,healthcare,0.0,low,2,sports,hatchback
464197,male,yes,29,no,healthcare,5.0,low,2,sports,suv
465146,male,yes,58,yes,artist,9.0,low,1,sports,truck
462412,male,yes,71,no,artist,1.0,low,5,sports,hatchback
464279,male,yes,53,no,executive,1.0,low,5,sports,sedan
